name,phone,website,website_status,city,state,rating,reviews,quality_score
"B & B Waste & Recycling","+1 214-803-3184","https://www.bbwaste.com/","reachable","Irving","Texas",None,None,0.68
"Wade Rental LLC","+1 432-356-2155","http://wadedumpsterrental.com/","525","Midland","Texas",None,None,0.68
"KCan Disposal  LLC","+1 434-470-8766","http://www.kcandisposal.com/","error:ServerDisconnectedError","Red Oak","Virginia",None,None,0.68
"Coyote-Enviro","+1 956-462-1111","https://www.coyote-enviro.com/","reachable","Laredo","Texas",None,None,0.68
"SD Maintenance Services","+1 214-504-1450","https://tomdayco.com/","403","McKinney","Texas",None,None,0.68
"Jochum Refuse","+1 304-232-5031","http://jochumrefuse.com/","403","Wheeling","West Virginia",3,None,0.68
"EZDUMP NOW.com-lacrosse va serv meck/bruns/warren","+1 434-917-4485","https://ezdumpnow.com/","reachable","La Crosse","Virginia",None,None,0.68
"Lusk Disposal Service","+1 304-425-9338","http://luskdisposalservice.com/","403","Princeton","West Virginia",3.1,None,0.68
"Express Disposals","+1 307-359-6305","http://expressdisposals.com/","reachable","Casper","Wyoming",None,None,0.68
"Western Greenbrier Disposal Service","+1 304-438-8051","http://wgdisposal.com/","reachable","Rainelle","West Virginia",2.5,None,0.68
"Perry's Solid Waste Disposal","+1 301-334-2450","http://perrys-waste.com/","reachable","Mountain Lake Park","Maryland",3,None,0.68
"DEEPELLUMLIFTS","+1 469-653-7935","http://www.deepellumlifts.com/","reachable","Dallas","Texas",None,None,0.68
"South x South Waste","+1 512-537-4305","https://sxswaste.com/","reachable","Austin","Texas",None,None,0.68
"Nicholas Sanitation Inc","+1 304-872-3686","http://nicholassanitation.com/","reachable","Summersville","West Virginia",3,None,0.68
"DDD Dumpster Rental Cleveland","+1 423-264-3294","http://ddddumpsterrentalcleveland.com/","reachable","Cleveland","Tennessee",None,None,0.68
"Balotell","+1 405-764-9811","https://balotell.com/city/oklahoma-city/","timeout","Oklahoma City","Oklahoma",None,None,0.68
"GreenPros Waste service","+1 945-258-0020","https://greenproswastetx.com/","error:ClientConnectorCertificateError","Dallas","Texas",None,None,0.68
"RTS","+1 833-787-4636","https://www.rts.com/locations/boston/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3DGMB","403","Boston","Massachusetts",None,None,0.68
"BnB Waste Disposal Inc","+1 508-488-0233","http://bnbwastedisposal.com/","reachable","Lower Washington / Mount Hope","Massachusetts",None,None,0.68
"National Waste Services LLC","+1 631-242-0300","http://www.national-waste.com/","reachable","Bay Shore","New York",2.8,36,0.68
"Waste Focus  LLC","+1 800-530-6911","https://www.wastefocus.com/","reachable","Feeding Hills","Massachusetts",None,None,0.68
"McDumpsters Disposal","+1 978-375-2272","https://mcdumpstersdisposal.com/","reachable","Billerica","Massachusetts",None,None,0.68
"Affordable Dumpster","+1 517-596-3335","https://www.affordabledumpsterjackson.com/","403","Munith","Michigan",3,None,0.68
"Empire Disposal","+1 313-285-8583","https://www.empire-disposal.com/","reachable","Hamtramck","Michigan",None,None,0.68
"J & J Disposal","+1 810-417-1275","https://www.jandjdisposal.com/","reachable","Imlay City","Michigan",3.3,60,0.68
"Mr. Trash","+1 816-625-4746","http://mrtrash-missouri.com/","reachable","Oak Grove","Missouri",5,None,0.68
"Big Red Boxes LLC","+1 218-770-6766","http://www.big-red-boxes-llc.com/","reachable","Elizabeth","Minnesota",None,None,0.68
"Junk Busters","+1 601-319-9868","http://www.junkbusterspro.com/","reachable","Laurel","Mississippi",None,None,0.68
"KILEY Disposal","+1 248-955-3867","https://kileydisposal.com/","reachable","Clawson","Michigan",None,None,0.68
"Arnold Legacy Hauling trash service","+1 636-243-1012","http://arnoldlegacyhaulin.wixsite.com/website","reachable","De Soto","Missouri",2.7,None,0.68
"Chase Co Rentals","+1 573-468-4603","https://chasecorental.com/","403","Sullivan","Missouri",4.7,None,0.68
"Nebraska Junk Removal","+1 402-704-4726","https://www.nebraskajunkremoval.com/","403","Lincoln","Nebraska",None,None,0.68
"J BAR J LANDFILL","+1 308-287-2107","http://www.jbarjlandfill.com/","405","Ogallala","Nebraska",None,None,0.68
"Bozeman Portable Storage","+1 406-579-0131","https://www.bznps.com/","reachable","Bozeman","Montana",None,None,0.68
"BoulderNest","+1 775-591-9709","https://renodumsterrentalservice.info/","reachable","Reno","Nevada",None,None,0.68
"Leggend Waste Removal","+1 775-383-0737","https://leggendwasteremoval.com/city/reno/","reachable","Reno","Nevada",None,None,0.68
"Trailer Trash of Northern Nevada","+1 775-446-6700","https://trailertrashnv.com/","reachable","Sparks","Nevada",None,None,0.68
"Big Boy's Dumpster Rentals - Rolla","+1 573-202-6896","https://bigboysdumpsters.ourers.com/","reachable","Rolla","Missouri",None,None,0.68
"Bonner Mountain Containers","+1 406-239-4791","https://bonnermountaincontainers.com/","reachable","Clinton","Montana",5,None,0.68
"A1 Trashout","+1 775-219-9385","https://a1trashout.com/","403","Reno","Nevada",None,None,0.68
"Level Up Dumpster Hauling LLC","+1 603-461-8308","https://www.levelupdh.com/","reachable","Hillsborough","New Hampshire",None,None,0.68
"Aaron Disposal & Recycling  LLC","+1 781-305-3930","https://aarondisposal.com/","reachable","Wilmington","Massachusetts",None,None,0.68
"JWC Environmental LLC","+1 601-693-7713","https://www.facebook.com/pages/category/Waste-Management-Company/JWC-Environmental-310015252916264/","reachable","Toomsuba","Mississippi",None,None,0.68
"B&W Roll Off","+1 636-888-3867","https://bwrolloffs.com/","reachable","Pacific","Missouri",None,None,0.68
"Husic Containers","+1 718-283-4556","https://husiccontainers.com/","reachable","Staten Island","New York",None,None,0.68
"MCT Waste  LLC","+1 505-345-8651","http://www.mctwaste.com/","reachable","Albuquerque","New Mexico",3.3,None,0.68
"Adams Co","+1 517-220-0390","https://adamsdumpsterrental.com/","reachable","Lansing","Michigan",None,None,0.68
"McGowan Enterprises LLC","+1 402-710-1182","https://www.mcgowanenterprisesselfstorage.com/pages/rent","reachable","York","Nebraska",None,None,0.68
"Alchemie Waste Removal","+1 716-358-0828","http://alchemiewasteremoval.com/areas/buffalo/","error:ClientConnectorDNSError","Buffalo","New York",1,None,0.68
"TAS Environmental Services  LP","+1 901-570-0377","https://www.taslp.com/mississippi/","404","Pearl","Mississippi",None,None,0.68
"RCR Management LLC","+1 212-873-4919","http://rcrmgmt.com/","reachable","New York","New York",2,68,0.68
"Liberty Waste  Inc. Porta Johns - Roll offs","+1 662-312-5785","http://www.libertywastestarkvillems.com/","reachable","Starkville","Mississippi",None,None,0.68
"Junk Out Medics","+1 704-400-2900","https://junkoutmedics.com/contact-us/","reachable","Charlotte","North Carolina",None,None,0.68
"Raxoflor Rentals","+1 984-315-6416","http://raxoflorrentals.com/serviceareas/raleigh/","reachable","Raleigh","North Carolina",None,None,0.68
"Pam Dumster Rental Reno","+1 775-637-9092","https://renodumsterrentalservice.com/","reachable","Reno","Nevada",None,None,0.68
"Solterra Recycling Solutions","+1 732-727-0247","http://www.solterrarecycling.com/","reachable","Old Bridge","New Jersey",1.8,83,0.68
"RDM Waste","+1 575-376-6260","https://rdmwastelogan.com/","reachable","Logan","New Mexico",None,None,0.68
"Green Can","+1 910-477-6730","http://www.greencannc.com/","error:ClientConnectorDNSError","Southport","North Carolina",None,None,0.68
"Clean Site Debris and Hauling","+1 919-548-3305","http://cleansitedebris.com/","403","Pittsboro","North Carolina",None,None,0.68
"Vamp Building Maintenance of Greensboro","+1 336-872-2818","https://vampbuildingmaintenance.com/location/greensboro/%3Futm_campaign%3DgmbGreensboro","404","Greensboro","North Carolina",None,None,0.68
"Blue Box Industries","+1 914-468-2583","http://gotbluebox.com/","reachable","Valhalla","New York",None,None,0.68
"Allen's Junk Removal","+1 336-419-5760","https://allenjunkremovalhauling.com/","reachable","Whitsett","North Carolina",None,None,0.68
"Valley Rental","+1 701-255-2573","http://valleyrental.net/","405","Bismarck","North Dakota",2.2,None,0.68
"JCS Group Charlotte","+1 704-324-8053","https://jcs-group.com/charlotte-nc-dumpster-rental-north-carolina","reachable","Charlotte","North Carolina",None,None,0.68
"Whole City Dump","+1 704-493-4494","https://www.wholecitydump.com/","reachable","Charlotte","North Carolina",None,None,0.68
"Mini Dumpster Rentals","+1 716-429-6362","https://minidumpsterbuffalo.com/","reachable","Buffalo","New York",5,None,0.68
"bfldumpsters","+1 516-828-2818","http://bfldumpsters.com/","reachable","Lindenhurst","New York",None,None,0.68
"Hafizmen Dumpster Rentals","+1 539-212-2290","http://hafizmendumpsterrentals.com/areas/tulsa/","reachable","Tulsa","Oklahoma",None,None,0.68
"Walker Co","+1 405-443-4856","https://walkerdumpsterrental.com/","reachable","Oklahoma City","Oklahoma",None,None,0.68
"Dore Dumpster Service  LLC","+1 740-302-3673","https://doredumpsterservice.com/","reachable","Galena","Ohio",None,None,0.68
"Safeway Carting","+1 718-599-5454","https://www.safewaycarting.com/","timeout","Little Neck","New York",1,None,0.68
"Countrywide Sanitation Company","+1 701-772-3344","http://www.countrywidesanitation.net/","reachable","Grand Forks","North Dakota",3.2,None,0.68
"Lita's Estate Services","+1 518-681-6869","https://www.litasestateservices.com/","reachable","Albany","New York",None,None,0.68
"Environmental Solutions  LLC","+1 701-300-1156","https://eslandfill.com/","reachable","Belfield","North Dakota",None,None,0.68
"Fargo City Solid Waste Department","+1 701-241-1449","https://www.fargond.gov/city-government/departments/solid-waste","reachable","Fargo","North Dakota",3.3,None,0.68
"Dump Me Dumpsters","+1 763-200-4311","https://www.dumpmedumpsters.net/","timeout","Cambridge","Minnesota",None,None,0.68
"Blessed Dumpster Rentals","+1 614-500-3128","https://bdrblesseddumpsterrentals.us/contact-us","reachable","Columbus","Ohio",None,None,0.68
"HES Demolition & Hauling","+1 916-258-2540","http://www.heshomeservice.com/","405","Elk Grove","California",None,None,0.68
"Varner Bros Inc.","+1 661-399-2944","https://burrteckern.com/varner-bros-inc/","403","Bakersfield","California",2.3,55,0.68
"United Dumpster Rental Sacramento","+1 916-313-9068","https://uniteddumpsterrentalsacramento.com/","reachable","Sacramento","California",None,None,0.68
"Lan Dumpster","+1 916-222-7955","https://landumpster.blogspot.com/","reachable","Roseville","California",None,None,0.68
"Clark Co","+1 720-999-9614","https://clarkdumpsterrental.com/","reachable","Aurora","Colorado",None,None,0.68
"Halo Distribution","+1 303-359-5083","https://halodistributionllc.com/","reachable","Aurora","Colorado",2,59,0.68
"Fixvilla","+1 970-341-1212","https://fortcollinsdumsterrentalservice.info/","reachable","Fort Collins","Colorado",None,None,0.68
"Pro Teck  LLC","+1 203-624-9461","http://www.proteckllc.com/","reachable","New Haven","Connecticut",None,None,0.68
"Grillo Dumpster Rental","+1 855-474-5567","https://grillodumpsterrental.com/","error:ClientConnectorCertificateError","Milford","Connecticut",None,None,0.68
"Shred-it - Cheshire","+1 855-497-4733","https://www.shredit.com/en-us/service-locations/hartford-and-connecticut%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_content%3DCheshire%26utm_campaign%3Dlocallisting","404","Cheshire","Connecticut",3.3,None,0.68
"Junk Tippers","+1 860-331-3957","https://www.junktippers.com/","reachable","Newington","Connecticut",None,None,0.68
"BinBoost Pros","+1 813-798-3183","https://binboostpros.site/","reachable","Brandon","Florida",None,None,0.68
"Rent A Square","+1 866-646-5646","https://usavendory.top/details/rent-a-square-ChIJ5S_","reachable","Brooklyn","New York",None,None,0.68
"Coastal Containers LLC","+1 302-645-9700","http://coastalcontainersde.com/","404","Lewes","Delaware",3,None,0.68
"Dumpster Rental & Carting | Express","+1 516-758-3218","https://www.expressdumpsterrentalny.com/","reachable","Oceanside","New York",None,None,0.68
"Alfaseva Rentals","+1 954-335-4174","https://alfasevarentals.com/cities/fort-lauderdale/","reachable","Fort Lauderdale","Florida",None,None,0.68
"ctdumpsternow.com","+1 203-516-1609","http://www.ctdumpsternow.com/","reachable","Seymour","Connecticut",3,None,0.68
"John's Refuse & Recycling","None","https://bozzutorefuse.com/","reachable","Northford","Connecticut",2.8,37,0.68
"Toucan Dumpsters","+1 407-930-7638","https://toucandumpsters.us/","reachable","Minneola","Florida",None,None,0.68
"CRUSH MASTERS CLEAN CONCRETE RECYCLING  LLC","+1 904-854-6382","https://crushmastersrecycling.com/","reachable","Jacksonville","Florida",None,None,0.68
"CleanCube Collective","+1 954-623-4926","https://cleancubecollective.site/","reachable","Miramar","Florida",None,None,0.68
"Southern Waste Information eXchange  Inc.","+1 850-386-6280","https://southernwasteinformationexchange.com/","403","Tallahassee","Florida",None,None,0.68
"Miami Roll Off Dumpster Rental Guys","+1 786-936-8545","https://rolloffdumpsterrentalsguys.com/miami-roll-off-dumpster-rentals-guys/","500","Miami","Florida",None,None,0.68
"St Petersburg Garbage Collection","+1 727-893-7334","https://www.stpete.org/residents/utilities/residential_trash___recycling/collection_schedule.php","reachable","St. Petersburg","Florida",2.6,43,0.68
"BluBin Dumpster LLC","+1 407-668-6663","https://blubindumpster.com/","reachable","Orlando","Florida",None,None,0.68
"Savannah River Roll Off LLC","+1 706-699-9187","http://savannahriverrolloffllc.com/","403","Harlem","Georgia",None,None,0.68
"PoliNest","+1 706-230-1073","https://augustadumsterrentalservice.info/","reachable","Evans","Georgia",None,None,0.68
"GreenWave Services","+1 808-468-3653","https://greenwaveservices.online/","reachable","Honolulu","Hawaii",None,None,0.68
"Hilton's Crane Service LLC","+1 808-969-1476","https://www.publicreputation.com/hiltons-crane-service-llc-hilo-hawaii","error:ClientConnectorError","Hilo","Hawaii",None,None,0.68
"Tropic Disposal","+1 239-482-4320","https://www.tropicdisposal.com/","reachable","Fort Myers","Florida",None,None,0.68
"TrashMax LLC","+1 888-205-6085","http://mytrashmax.com/contact-us/","reachable","Orlando","Florida",None,None,0.68
"Wilson Co","+1 630-313-2296","https://wilsondumpsterrental.com/","reachable","Aurora","Illinois",None,None,0.68
"Quad City Roll Off","+1 563-441-7633","http://qcrolloff.com/","error:ClientConnectorDNSError","Bettendorf","Iowa",None,None,0.68
"Iowa Falls Street Department","+1 641-648-9825","http://www.cityofiowafalls.com/streets--sanitation-department.html","reachable","Iowa Falls","Iowa",None,None,0.68
"Custom Roll-off Solutions LLC","+1 515-202-2728","http://apsiowa.com/","error:ClientConnectorDNSError","Clive","Iowa",None,None,0.68
"Bins App Corporation","None","https://www.binsapp.ai/","reachable","Orlando","Florida",5,None,0.68
"Republic Waste Services","+1 317-356-5491","https://www.republicservices.com/","reachable","Indianapolis","Indiana",1.9,36,0.68
"Liberty Dumpster logo","+1 816-239-9111","https://kansascity.libertydumpster.com/about-us","error:ClientConnectorDNSError","Kansas City","Missouri",1,78,0.68
"Koolau Refuse","+1 808-234-2349","http://koolaurefusehi.com/","reachable","Kaneohe","Hawaii",None,None,0.68
"Greystar","None","https://www.greystar.com/contact-us/%3Futm_source%3DGoogleLocalListing%26utm_medium%3Dorganic","404","Chicago","Illinois",1.6,62,0.68
"I.T.S Innovative Trash Service","+1 859-621-1809","https://innovativetrashservice.com/","405","Georgetown","Kentucky",None,None,0.68
"Baton Rouge City N Landfill","+1 225-389-4813","http://brgov.com/dept/dpw/solidwaste/","error:ClientConnectorDNSError","Zachary","Louisiana",3.1,33,0.68
"FatBoys LLC","+1 859-250-7623","https://fatboydumps.square.site/","reachable","Independence","Kentucky",None,None,0.68
"D & D Trash Services","+1 765-359-1610","https://ddtrashservice.com/","reachable","Crawfordsville","Indiana",2.9,None,0.68
"TAYLOR EXPRESS","+1 765-551-7522","https://www.facebook.com/liftgate/","reachable","Elwood","Indiana",None,None,0.68
"Phoenix Recycling","+1 504-777-5001","https://phoenixnolarecycling.godaddysites.com/","404","Harvey","Louisiana",None,None,0.68
"MercerWave Co","+1 502-576-3004","https://mercerdumpsterrental.com/","reachable","Louisville","Kentucky",None,None,0.68
"Central Illinois dumpster","+1 217-899-4442","https://www.centralillinoisdumpster.com/","reachable","Springfield","Illinois",None,None,0.68
"T&S Resources LLC","+1 318-423-3714","https://tsresources.net/","reachable","Heflin","Louisiana",None,None,0.68
"Trash Panda KC Junk Removal","+1 816-785-8228","https://trashpandakc.com/","error:ClientConnectorCertificateError","Kansas City","Missouri",None,None,0.68
"Action Pro Dumpster Rental Astoria","+1 914-639-2086","https://action-pro-dumpster-rental-astoria.ueniweb.com/%3Futm_campaign%3Dgmb","reachable","Astoria","New York",None,None,0.68
"Curbside Inc","+1 718-384-6357","http://www.mycurbside.com/","reachable","Long Island City","New York",None,None,0.68
"Recycling Drop Off Center","None","http://nola.gov/sanitation/recycling/drop-off/","reachable","New Orleans","Louisiana",4.5,55,0.68
"Hermon Transfer Station","+1 207-848-1010","https://www.hermonmaine.gov/transfer-station/","404","Hermon","Maine",None,None,0.68
"Geaux Waste Services","+1 225-290-1360","http://geauxwasteservices.com/","reachable","Baton Rouge","Louisiana",None,None,0.68
"Pot-O-Gold Rentals","+1 225-960-5569","http://potogoldwaste.com/","reachable","Prairieville","Louisiana",None,None,0.68
"Bayside Dumpsters","+1 240-714-1702","https://www.baysidedumpsters.com/","reachable","Crofton","Maryland",None,None,0.68
"BTS DISPOSAL LLC","+1 936-488-8009","http://www.btsdisposal.com/","reachable","Center","Texas",None,None,0.68
