name,phone,website,city,state,rating,reviews,quality_score
"ECO Sanitation","+1 701-595-5555","https://eco-nd.com/contact/","Bismarck","North Dakota",3.3,12,0.73
"Olympic Sales","+1 701-281-8221","https://olympicsalesinc.com/","West Fargo","North Dakota",4.9,15,0.73
"Sam’s Sanitation","+1 740-251-4355","http://samssanitation.com/","Marion","Ohio",4.3,26,0.73
"M&M Recycling   Inc.","+1 580-364-0172","None","Atoka","Oklahoma",4.4,16,0.73
"D&O Garbage & Recycling","+1 503-363-7923","https://dogarbage.com/","Salem","Oregon",3.7,None,0.73
"Bob's Container Service","+1 570-326-7334","None","Williamsport","Pennsylvania",4.1,19,0.73
"Tristan's Junk Removal & More LLC","+1 570-415-9947","None","Milton","Pennsylvania",5,4,0.73
"Fisher's Disposal LLC","+1 570-524-7019","http://www.fishersdisposalllc.com/","Lewisburg","Pennsylvania",3,47,0.73
"Karr Dumpster & Flatbed Service Inc","+1 724-446-7137","None","Irwin","Pennsylvania",4.9,11,0.73
"Andro Disposal","+1 401-663-1100","None","Harrisville","Rhode Island",4.8,5,0.73
"Bruno's Transfer Station","+1 508-693-5454","http://www.brunosmv.com/","Oak Bluffs","Massachusetts",4.6,18,0.73
"Carolina Climate Controlled Storage","+1 803-776-6670","None","Columbia","South Carolina",4.3,6,0.73
"S&P Container Service","+1 843-673-0404","http://www.spcontainer.net/","Florence","South Carolina",3.5,None,0.73
"Container Maintenance Corp.","+1 843-747-6378","None","Charleston","South Carolina",4.3,24,0.73
"Berkeley County Sanitation","+1 843-572-4400","http://www.bcwsa.com/","Moncks Corner","South Carolina",4.4,None,0.73
"Move on the Go","+1 407-640-0025","https://www.scmoveonthego.com/blank-2","Myrtle Beach","South Carolina",5,24,0.73
"Storage Works","+1 843-215-0914","None","Myrtle Beach","South Carolina",3.4,20,0.73
"Coastal Heights Property Management","+1 843-457-0906","http://coastalheightsmgt.com/","Conway","South Carolina",5,5,0.73
"Petrik Sanitation","+1 605-933-9001","None","Mitchell","South Dakota",5,7,0.73
"Dependable Sanitation  Inc.","+1 605-225-9316","http://dsienvironment.com/","Aberdeen","South Dakota",2.4,15,0.73
"Weismantel Rent-All","+1 605-882-1697","http://www.watertownsd.com/list/member/weismantel-rent-all-watertown-1879","Watertown","South Dakota",4.9,14,0.73
"Tennessee Dumpster Services","+1 865-679-0921","http://tennesseedumpsterservices.com/","Rockwood","Tennessee",5,7,0.73
"Haul Away Services LLC","+1 931-379-0018","http://haulawayservicesllc.com/","Mt Pleasant","Tennessee",3.2,9,0.73
"Recycling drop off","None","https://www.nashville.gov/departments/water/waste-and-recycling/recycling/recycling-drop-sites","Nashville","Tennessee",4.7,36,0.73
"Double L Dumpsters  LLC","+1 615-838-3958","None","Springfield","Tennessee",5,6,0.73
"Southern Dumpster Rentals  LLC","+1 901-626-9832","https://www.southerndumprentals.com/","Collierville","Tennessee",5,7,0.73
"Chicksaw Container Services","+1 901-745-4444","None","Memphis","Tennessee",4.3,42,0.73
"Knoxville Box and Container","+1 865-523-6772","https://knoxvillebox.com/","Knoxville","Tennessee",4.5,10,0.73
"Catoosa County Climate","+1 706-858-6498","None","Rossville","Georgia",4.5,19,0.73
"C. Johnson Trash Removal & Lawn Care","+1 802-775-6054","http://www.rubbishremovalvermont.com/","Shrewsbury","Vermont",3.2,9,0.73
"Bobby's Trash Service","+1 540-885-8459","https://www.bobbystowingandtrash.com/","Fishersville","Virginia",3.4,5,0.73
"Josh's Welding and Fabrication","+1 540-244-9950","None","Luray","Virginia",4.9,8,0.73
"Spindler Refuse","+1 410-538-2929","http://spindlerrefuse.com/","Halethorpe","Maryland",3.3,12,0.73
"Envirco Inc","+1 304-897-6060","http://www.envircoinc.com/","Baker","West Virginia",3.5,None,0.73
"Columbia County Solid Waste","+1 608-742-6651","http://www.co.columbia.wi.us/","Pardeeville","Wisconsin",4.3,35,0.73
"Lil Dumpsters Inc","+1 920-863-1470","https://lildumpstersinc.com/","Denmark","Wisconsin",2.3,6,0.73
"DK Hauling","+1 307-277-9198","https://dkhaulinginc.com/","Casper","Wyoming",3.3,7,0.73
"Coyote Sanitation","+1 307-547-3654","None","Burns","Wyoming",3.9,24,0.73
"Danny's Roll Offs","+1 479-886-7323","https://www.dannysrolloffs.com/","Russellville","Arkansas",None,None,0.72
"A M Disposal Co","+1 562-698-5311","https://www.amdisposalco.com/","Montebello","California",3,None,0.72
"GreenWaste Debris Box Services (Formerly $99 Dollar Debris Box)","+1 408-286-9900","https://www.greenwaste.com/services/debris-boxes/bay-area/","San Jose","California",3.7,3,0.72
"Sheres Dumpster Rentals","+1 661-504-2144","http://sheresdumpsterrentals.com/serviceareas/bakersfield/","Bakersfield","California",None,None,0.72
"Quick Dumpster Hire","+1 661-371-7119","https://quickdumpsterhire.us/","Bakersfield","California",None,None,0.72
"Master Roll Off Services LLC","+1 303-350-7467","https://master-roll-off-services.square.site/","Denver","Colorado",None,None,0.72
"Kanji Dumpster Rentals","+1 475-203-3245","https://kanjidumpsterrentals.com/cities/connecticut","Bridgeport","Connecticut",None,None,0.72
"Dumpster Rental & Carting | PCI","+1 718-873-7176","https://dumpstercleanups.com/dumpster-rental-queens/","Ridgewood","New York",None,None,0.72
"Great Waste Service  LLC","+1 877-597-4275","https://greatwaste.com/","Miami","Florida",None,None,0.72
"GM Dumpster","+1 407-233-6702","https://www.gmdumpster.com/","Orlando","Florida",5,None,0.72
"DisposAll","+1 407-389-8000","http://www.disposallinc.com/","Orlando","Florida",2.9,None,0.72
"Knock Down Demo  LLC","+1 904-599-9920","http://www.knockdowndemo.com/","Jacksonville","Florida",None,None,0.72
"Faster Dumpsters","+1 305-619-6525","https://fasterdumpsters.com/","Plantation","Florida",None,None,0.72
"Allgreen Services LLC","+1 912-852-5700","https://allgreenservices.net/","Register","Georgia",2.9,None,0.72
"JP Trucking Services RI","+1 401-474-1066","https://www.facebook.com/JPTruckingServices86/","West Warwick","Rhode Island",None,None,0.72
"Mobile Modular Portable Storage - Boise","+1 208-228-5117","https://www.mobilemodularcontainers.com/location/idaho/shipping-containers-boise%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb-boise","Boise","Idaho",None,None,0.72
"Reliable Rolloff Service  RRS","+1 217-414-0124","None","Springfield","Illinois",3.7,3,0.72
"Metro East Roll-Off Dumpsters","+1 618-345-5679","https://www.metroeastinc.net/dumpster-rental","Collinsville","Illinois",None,None,0.72
"Sangamon County Dumpster Rentals","+1 217-802-7001","https://sangamoncountydumpsterrentals.com/","Rochester","Illinois",None,None,0.72
"Templaste Roll-offs","+1 260-284-5473","https://templasterolloffs.com/city/fort-wayne/","Fort Wayne","Indiana",None,None,0.72
"Richmond Sanitary District","+1 765-983-7450","https://www.richmondindiana.gov/departments/sanitary-district","Richmond","Indiana",3.2,None,0.72
"J's Dumpster Rentals","+1 765-238-1393","None","Richmond","Indiana",5,None,0.72
"Ankeny Sanitation","+1 515-964-5229","http://www.ankenysanitation.com/","Ankeny","Iowa",3.4,91,0.72
"Fill Up Dumpsters","+1 620-200-3833","https://www.fillupdumpsters.com/","Andale","Kansas",None,None,0.72
"Waste Away Dumpsters","+1 270-696-4518","http://wasteawaydumpsters.com/","Buffalo","Kentucky",None,None,0.72
"Performance Disposal Services L.L.C.","+1 337-322-5011","None","Church Point","Louisiana",5,None,0.72
"Bayou State","+1 337-290-1456","https://bayoustate.net/","Opelousas","Louisiana",1.6,None,0.72
"Greater Portland Dumpster Rentals","+1 207-856-0005","https://www.portlandmainedumpster.com/%3Fy_source%3D1_MTA5ODQ4MTUyNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%253D%253D","Westbrook","Maine",None,None,0.72
"Davis Affordable Dumpsters","+1 413-772-9087","None","Greenfield","Massachusetts",5,None,0.72
"Russell Disposal","+1 978-996-2795","https://russelldisposal.com/","Billerica","Massachusetts",None,None,0.72
"Waste Choice","+1 855-592-4642","None","Somerville","Massachusetts",3.7,3,0.72
"F & R Dumpsters and Containers","+1 989-725-8804","https://www.dumpsterfabandrepair.com/","Owosso","Michigan",None,None,0.72
"Waste Deep Dumpsters","+1 662-328-2114","https://www.waste-deep.com/","Columbus","Mississippi",None,None,0.72
"Gateway Disposal","+1 314-900-2070","https://gatewaydisposalstl.com/","Bridgeton","Missouri",1.7,233,0.72
"Tri-State Roll-Off Dumpster Rentals","+1 573-359-8023","https://www.tristaterolloffdumpsters.com/","Caruthersville","Missouri",None,None,0.72
"Dayne's Waste Disposal","+1 573-492-6195","None","Martinsburg","Missouri",3,51,0.72
"Montana Mobile Storage","+1 406-721-6429","https://www.montanamobilestorage.com/","Missoula","Montana",1,None,0.72
"Nebraska Dumpster","+1 402-590-2500","http://nebraskadumpsteromaha.com/","Omaha","Nebraska",None,None,0.72
"Naughton & Son Recycling LLC","+1 603-938-2282","http://www.naughtonrecycling.com/","Bradford","New Hampshire",4.8,None,0.72
"East Mountain Transfer Station","+1 505-281-9110","https://www.bernco.gov/public-works/public-works-services/trash-recycling/east-mountain-transfer-station/","Tijeras","New Mexico",3.3,112,0.72
"Land Containers","+1 505-318-0499","https://landcontainers.com/","Albuquerque","New Mexico",None,None,0.72
"Waste Disposal Services","+1 405-527-4284","None","Lexington","Oklahoma",2.4,54,0.72
"Dumpster Dave","+1 580-220-4207","https://davedumpster.ourers.com/","Ardmore","Oklahoma",None,None,0.72
"Donny Dumpster Rental","+1 918-923-8233","https://www.donnydumpsterrental.com/claremore/","Claremore","Oklahoma",None,None,0.72
"Ontario Sanitary Service","+1 541-889-5719","https://www.ontariosanitary.net/","Ontario","Oregon",2.2,None,0.72
"Dave's Roll Off Service LLC","+1 717-733-3438","https://davesrolloff.com/lancaster-home-page/","Lancaster","Pennsylvania",None,None,0.72
"County Hauling Corporation","+1 724-929-7694","https://www.countyhauling.com/","Belle Vernon","Pennsylvania",1.3,398,0.72
"Wasteaway Industries","+1 864-625-3535","http://www.wasteawayindustries.com/","Piedmont","South Carolina",None,None,0.72
"Quickie Dumpster","+1 843-399-0880","https://quickiedumpsters.com/","Little River","South Carolina",None,None,0.72
"Myrtle Beach Medical Waste Disposal","+1 864-550-1919","https://www.biomedicalwastesolutions.com/myrtle-beach-medical-waste-disposal","Myrtle Beach","South Carolina",None,None,0.72
"Dan's Dumpster Service","+1 605-717-3333","https://www.dansdumpsterservice.com/","Whitewood","South Dakota",None,None,0.72
"On The Hook Dumpster Rentals LLC","+1 615-624-0233","https://www.onthehookdumpsterrentals.com/","Murfreesboro","Tennessee",None,None,0.72
"Fast Dumpster Rental LLC","+1 615-543-8747","https://fastdumpsterco.com/","Nashville","Tennessee",None,None,0.72
"Odorizare","+1 865-252-6677","https://odorizare.com/city/knoxville/","Knoxville","Tennessee",None,None,0.72
"Contained LLC","+1 931-801-7917","http://containedclarksville.com/","Clarksville","Tennessee",None,None,0.72
"DC Junk Removal Rentals","+1 931-551-2227","https://dcjunkremovalrentals.com/","Clarksville","Tennessee",None,None,0.72
"3d Disposal Inc","+1 615-318-4506","None","Franklin","Tennessee",5,None,0.72
"Beckley Garbage Disposal Inc","+1 304-252-6051","https://www.beckleygarbagedisposal.com/","Beckley","West Virginia",2.9,None,0.72
"Elite Roll Off Dumpster Service","+1 330-428-4230","https://eliterolloffdumpster.com/","Canton","Ohio",None,None,0.72
"Olson Brothers Rentals","+1 608-279-1350","https://olsonbrothersrental.com/","Deerfield","Wisconsin",None,None,0.72
"Miller's Evergreen Disposal","+1 715-370-0776","None","Eland","Wisconsin",5,None,0.72
"Fines Hauling / Fines Landfill","+1 800-243-5580","https://gflenv.com/childersburg/","Childersburg","Alabama",3,2,0.71
"Patriot Jacks Land Worx","+1 205-717-9273","None","Jasper","Alabama",5,1,0.71
"Arizona Construction & Services Group","+1 602-278-9595","https://www.azcsg.com/azcsg-magazine/","Phoenix","Arizona",5,1,0.71
"DumpStar roll-offs LLC","+1 417-683-0885","None","Ava","Missouri",5,1,0.71
"Miami Industrial - Roll Offs","+1 918-542-6317","https://miamiindustrialsupply.com/roll-off-dumpsters/","Miami","Oklahoma",3,2,0.71
"Pasadena Dumpster Rental Los Angeles","+1 424-421-2627","None","Los Angeles","California",5,4,0.71
"Waste Trans Roll Off Services and Recycle","+1 310-879-3578","None","Los Angeles","California",4.5,4,0.71
"Dumpster Pearl LLC","+1 424-359-1916","None","Los Angeles","California",5,3,0.71
"Simple Dumpster Rental Rosemead","+1 626-608-0267","None","Rosemead","California",5,3,0.71
"Speedy Dumpster Rentals","+1 562-267-5152","None","Lakewood","California",4,1,0.71
"WARE DISPOSAL (LA OFFICE)","+1 213-275-1146","http://www.waredisposal.com/","Los Angeles","California",2.5,4,0.71
"Toca Debris Box","+1 415-672-0370","https://tocadebrisbox.com/","South San Francisco","California",5,2,0.71
"Park Slope containers services","+1 718-412-0850","http://www.bmcleanup.com/","San Francisco","California",5,1,0.71
"Jay Jay Dumpster Rental National City","+1 619-257-0520","None","National City","California",5,2,0.71
"AG & Sons Rolloff Services INC","+1 760-415-2313","None","Oceanside","California",5,2,0.71
"GreenBox Rolloffs","+1 530-869-8720","None","Davis","California",5,2,0.71
"Clutter Dumpster LLC","+1 559-220-3460","None","Fresno","California",5,1,0.71
"Akins's Dumpster Rental Huntington Beach","+1 562-312-6175","None","Huntington Beach","California",5,3,0.71
"Haulaway Storage Containers","+1 209-622-0701","None","Modesto","California",5,2,0.71
"North Atlantic Waste & Recycling  LLC","+1 203-239-1908","https://www.nawrllc.net/","North Haven","Connecticut",3,4,0.71
"Solari Brothers Carting LLC","+1 860-388-1081","https://solaribrotherscarting.com/section/about-us/","Old Saybrook","Connecticut",5,4,0.71
"1-800 Dump Runs of Hartford  LLC","+1 860-432-5581","https://www.1800dumpruns.com/","Manchester","Connecticut",2.5,4,0.71
"Brown's Roll Off Service","+1 410-820-4255","None","Preston","Maryland",5,3,0.71
"nyccleanout express","+1 803-570-0694","https://kingnycfriends.wixsite.com/nyccleanout-express","Jamaica","New York",3.3,3,0.71
"The Dumpster Rental Hoboken","+1 551-324-9359","None","Hoboken","New Jersey",5,2,0.71
"Florida Rigging & Crane","+1 407-857-3444","https://mtc-frc.com/","Orlando","Florida",5,4,0.71
"Johnson & Son Dumpster  Crane and Demolition","+1 352-472-7707","https://www.macjohnsonroofing.com/roof-repair-commercial/","Newberry","Florida",2.5,4,0.71
"UDumpWeJunk  LLC","+1 321-313-1929","None","Orlando","Florida",5,1,0.71
"Gomez Quality Construction LLC.","+1 407-630-8558","None","Orlando","Florida",5,2,0.71
"Wizard Junk Removal","+1 954-206-1981","None","Pompano Beach","Florida",5,2,0.71
"Military Dumpster Rental of Deerfield Beach","+1 561-892-1039","None","Deerfield Beach","Florida",5,1,0.71
"Premier Florida Roll-Off Services","+1 407-406-4943","None","Tallahassee","Florida",5,1,0.71
"Alternative Waste Solutions","+1 305-705-3351","https://alternativewaste.net/","Miami","Florida",5,1,0.71
"Kauai Trucking LLC","+1 808-634-3867","http://kauaitrucking.com/","Kapaʻa","Hawaii",5,3,0.71
"Jumbo Container Dumpster Rental Service Company","+1 224-302-1969","None","Park City","Illinois",5,3,0.71
"AC Trash Hauling & More","+1 317-690-6810","https://www.actrashhauling.com/","Noblesville","Indiana",5,2,0.71
"Stuckman & Son Trucking","+1 260-856-4251","None","Syracuse","Indiana",5,4,0.71
"Grinnell City Public Services Department","+1 641-236-2632","https://www.grinnelliowa.gov/182/Public-Services","Grinnell","Iowa",3,3,0.71
"Bee Line Roll Off Containers","None","https://www.beelinecontainers.com/","Glenwood","Iowa",4,4,0.71
"Andy Valley Refuse Services Inc","+1 207-933-4664","None","Leeds","Maine",5,1,0.71
"Mainely Dumpsters","+1 207-561-0346","None","Standish","Maine",4.9,13,0.71
"J&E Professional Services","+1 833-611-3603","None","Brooklyn","New York",5,3,0.71
"Hexaware Technologies","None","https://hexaware.com/","Jersey City","New Jersey",5,3,0.71
"Nova Dumpster Rental","+1 551-348-0396","http://usairductclean.us/","Fort Lee","New Jersey",5,3,0.71
"Arlington Dumpster Rental East Orange","+1 862-355-4196","None","East Orange","New Jersey",5,1,0.71
"Pac-Man Disposal  LLC","+1 978-362-3815","https://pacmandisposal.com/","Billerica","Massachusetts",3,2,0.71
"Trashmasters Demolition & Removal","+1 617-435-7979","None","Everett","Massachusetts",5,3,0.71
"MasterBin Commercial Dumpsters Rental","+1 774-209-5867","None","Norton","Massachusetts",5,1,0.71
"Tanner and Sons Dumpsters","+1 508-321-7376","None","Boston","Massachusetts",5,4,0.71
"Crocker Container Services","+1 508-776-4218","None","Forestdale","Massachusetts",5,4,0.71
"Efficient Waste Commercial Dumpsters","+1 617-214-0294","None","Braintree","Massachusetts",5,1,0.71
"TM & Son Disposal Services","+1 401-309-1691","http://www.tmandsondisposalservices.com/","Uxbridge","Massachusetts",5,3,0.71
"Amber Scene Clean","+1 413-467-2200","http://ambersceneclean.com/","Holyoke","Massachusetts",5,2,0.71
"Dump Commercial Dumpster","+1 770-691-1544","None","Chicopee","Massachusetts",5,1,0.71
"Prompt Removal Services","+1 413-433-3329","http://www.promptremoval.com/","Springfield","Massachusetts",5,1,0.71
"Solid Waste Solutions LLC","+1 413-498-0099","https://www.solidwastesolutionsllc.com/","West Springfield","Massachusetts",3.3,4,0.71
"BAGS Junk Removal Services","+1 413-240-8404","None","Springfield","Massachusetts",5,1,0.71
"Waste Stream Recycling","+1 508-386-1925","None","Assonet","Massachusetts",5,3,0.71
"Ace Dumpster Service","+1 734-672-4700","https://www.dumpsterstaylor.com/","Taylor","Michigan",5,3,0.71
"Crusader Container","+1 269-360-2252","https://crusadercontainer.com/","Kalamazoo","Michigan",5,1,0.71
"Detroit Commercial Dumpsters","+1 313-476-3601","None","Detroit","Michigan",5,1,0.71
"Peterson Brothers Company Dumpster rental","+1 586-382-1745","https://www.discountdumpstersdetroit.com/","Detroit","Michigan",3,1,0.71
"Dumpster City USA","+1 947-200-1125","https://www.dumpstercityusa.com/","Southfield","Michigan",5,1,0.71
"Carli Dumpster Rental Sterling Heights","+1 586-284-5353","None","Sterling Heights","Michigan",5,2,0.71
"Affordable Dumpsters","+1 616-531-2195","https://www.affordabledumpstergr.com/","Hudsonville","Michigan",5,1,0.71
"Rent-A-Container Michigan","+1 616-219-0065","None","Grand Rapids","Michigan",5,4,0.71
"Inspire Dumpsters","+1 734-672-3583","http://inspiredumpsters.weebly.com/","Westland","Michigan",5,1,0.71
"KJW Land Management LLC","+1 248-825-9395","https://www.kjwlandmanagement.com/projects/dumpster-rental-tree-brush-removal-troy-mi","Troy","Michigan",5,1,0.71
"WTI Global Inc","+1 586-413-9600","http://www.wtiglobal.net/","Warren","Michigan",5,1,0.71
